country,iso3,indicator_abbr,dimension,year,mean,SII,SII_se,RII,CI,CI_se,CI_Wagstaff,n_sub,gdp_pc_usd,gini,urban_pct,health_exp_pct
Armenia,ARM,smoked,residence,2005,12.294820916011481,3.067369146783258,8.900304113036987e-15,1.2850413793787592,0.02883268081829752,1.1402983848120374e-16,0.03287454756883476,2,8556.21406956719,27.4,65.8113671449901,9.32119179
Armenia,ARM,smoked,residence,2010,14.673021582733815,6.201989639483286,1.4739102111754835e-14,1.535946707219647,0.04998265939069814,7.071778439129449e-17,0.05857779135957777,2,8556.21406956719,27.4,65.8113671449901,9.32119179
Armenia,ARM,smoked,residence,2016,19.94408747604554,1.793164537575725,9.26721709621085e-15,1.094141700871801,0.010891590809740247,4.3234798034944595e-17,0.013604979902616495,2,8556.21406956719,27.4,65.8113671449901,9.32119179
Armenia,ARM,smoked,wealth,2000,64.91870684243565,6.218237338774144,3.5327465488869065,1.1006031187485819,0.015317285083406245,0.008702158355922276,0.043662259012545786,5,8556.21406956719,27.4,65.8113671449901,9.32119179
Armenia,ARM,smoked,wealth,2005,12.264008486209908,1.1602338105504706,1.5102486906169315,1.0993020007515044,0.015128498467151662,0.019692405783430515,0.01724320681413147,5,8556.21406956719,27.4,65.8113671449901,9.32119179
Armenia,ARM,smoked,wealth,2010,14.680055955235812,5.4742668743689125,0.4809680191148451,1.4583691191242956,0.05965623129594236,0.005241384837960467,0.06992061699506386,5,8556.21406956719,27.4,65.8113671449901,9.32119179
Armenia,ARM,smoked,wealth,2016,19.937330928764652,1.0972555485367625,1.5919593223672697,1.056592518839111,0.00880052777019287,0.012768294718758661,0.010992048944012404,5,8556.21406956719,27.4,65.8113671449901,9.32119179
Azerbaijan,AZE,smoked,education,2006,49.17094017094017,-19.000000000000014,1.5814581523501097e-14,0.6761599533833489,-0.030036158646403202,3.088785453808808e-17,-0.05909249304908651,2,7283.8499076179,,58.573795837717,4.27113533
Azerbaijan,AZE,smoked,residence,2006,49.02699331848552,0.8000000000000362,1.8864428734174132e-14,1.0164517677406124,0.0020025376888823864,0.0,0.003928623832991616,2,7283.8499076179,,58.573795837717,4.27113533
Azerbaijan,AZE,smoked,wealth,2006,49.03701559020045,-9.543120637808158,7.140300310300563,0.8226468462215251,-0.03112094658489647,0.023285140468267254,-0.0610657851876357,5,7283.8499076179,,58.573795837717,4.27113533
Bangladesh,BGD,smoked,education,2004,57.760912453760795,-48.141915915900576,7.731735490611974,0.41169723148585263,-0.12773087178953269,0.02051395952722681,-0.3023996947133516,4,2593.41611680774,30.9,32.6783196323307,2.17014575
Bangladesh,BGD,smoked,education,2007,60.108333333333334,-43.55018943037235,7.56972888727878,0.46814403758759393,-0.11107398002627865,0.019306458277850002,-0.2784390558419352,4,2593.41611680774,30.9,32.6783196323307,2.17014575
Bangladesh,BGD,smoked,residence,2004,57.7173859432799,2.5999999999999868,3.308096892069925e-14,1.0460850845272047,0.004156431765620535,8.504249542387332e-17,0.009830120153037088,2,2593.41611680774,30.9,32.6783196323307,2.17014575
Bangladesh,BGD,smoked,residence,2007,60.076022304832705,-14.999999999999956,6.145285051505725e-14,0.7780277754092189,-0.022100295011307846,0.0,-0.055355944690809296,2,2593.41611680774,30.9,32.6783196323307,2.17014575
Bangladesh,BGD,smoked,wealth,2004,57.72932905772077,-26.73110492336747,3.97039084126698,0.6240080248805039,-0.07399961175141609,0.010991217220441123,-0.17506136075403878,5,2593.41611680774,30.9,32.6783196323307,2.17014575
Bangladesh,BGD,smoked,wealth,2007,60.12066294919455,-28.469136328107496,3.5539926406894287,0.6171199268448648,-0.07574418074455919,0.009455652529769196,-0.18993339996615963,5,2593.41611680774,30.9,32.6783196323307,2.17014575
Benin,BEN,smoked,education,2001,0.150168837433671,-0.2898689314434806,0.04150899005632993,0.017737421628161516,-0.23297411892831044,0.03336170019263703,-0.27414165211919594,4,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,education,2006,0.16872541306058225,-0.14913354925530223,0.1519237994812061,0.38701875028387944,-0.10754224653459737,0.10955433421832597,-0.12937030461925442,4,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,education,2012,2.2848461794493846,-1.401652387622505,0.9182420725616917,0.5305404570924948,-0.08410439682555618,0.05509796603967175,-0.08607098647156615,4,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,education,2017,3.024966893263883,-3.9276698313713143,0.592902722110878,0.21270277277293975,-0.18429076183671037,0.027819674016418897,-0.19003939048298102,4,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,residence,2001,0.15933429811866862,-0.19999999999999996,7.206548760463617e-17,0.22879464285714302,-0.15143449383602067,1.8842470844613527e-16,-0.18013640082749233,2,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,residence,2006,0.15863774305945827,-0.20000000000000018,1.8723013870488597e-16,0.22671765677284741,-0.15288854644948727,3.624612763407492e-17,-0.18171548008991775,2,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,residence,2012,2.2883938759984788,-2.536476466163531,1.2158668614496003e-15,0.28683192740463914,-0.1379248803679464,3.799583942030001e-17,-0.14115506421305976,2,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,residence,2017,2.9931182131190956,-2.8179751375962288,2.710382459150739e-15,0.35985746885688397,-0.11506889996684434,0.0,-0.11861931632813923,2,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,wealth,2001,0.14384244372990354,-0.5740004297851635,0.16539183140380395,-0.3322739016150127,-0.6371421809821827,0.18358542382398213,-0.7441880017481036,5,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,wealth,2006,0.18991232999887603,-0.33636668822960775,0.10026045812342678,0.060679274995023166,-0.28290101208282925,0.0843240013578399,-0.3492227107745471,5,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,wealth,2012,2.2909661468238873,-3.839441819938422,0.8761894284545563,0.08816737787619403,-0.2673217778113525,0.06100483525955378,-0.2735896234661858,5,1485.38018885134,34.4,52.5455354818423,3.33732462
Benin,BEN,smoked,wealth,2017,2.9976826307658353,-5.38496427467287,1.0365870870253284,0.05363649487626125,-0.2871130177886165,0.055268267638531904,-0.29598573062511074,5,1485.38018885134,34.4,52.5455354818423,3.33732462
Bolivia,BOL,smoked,education,2008,8.654923258559622,10.077003092200577,5.64298353257637,3.7864568607923084,0.16989785399278104,0.09514046820560858,0.18599563332098418,4,4421.16609889999,40.9,71.2361453773988,6.91864729
Bolivia,BOL,smoked,residence,2008,8.604846803235137,8.800000000000004,8.953218661552201e-15,3.092822975911855,0.11471312419204133,3.41597717420903e-17,0.12551335621165285,2,4421.16609889999,40.9,71.2361453773988,6.91864729
Bolivia,BOL,smoked,wealth,2008,8.630401416765054,11.026896755064591,3.637464056321356,4.537716679163982,0.20376358878087217,0.06721589461124199,0.223010270309166,5,4421.16609889999,40.9,71.2361453773988,6.91864729
Burkina Faso,BFA,any_tobacco,education,2021,5.756070235476249,-5.530953857377149,1.402617804051469,0.3509448752878873,-0.1304849019691274,0.0330902139813908,-0.13845443658297646,4,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,any_tobacco,residence,2021,5.740852242636574,-3.008619621814314,6.51857556102797e-15,0.5847408795580014,-0.058317723055011574,4.800176794237822e-17,-0.061869563265233164,2,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,any_tobacco,wealth,2021,5.735909239041876,-3.9132631360587333,0.23817349897751786,0.49129120869121296,-0.10884224868475564,0.006624481488852375,-0.11546522944857751,5,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,education,2003,0.09940690871203013,-0.007357185125366995,0.02662056396946179,0.9286302628944806,-0.0059309128796987114,0.021459871271548858,-0.006585563377148169,4,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,education,2010,6.123365992280613,3.357143771312509,2.142332719536816,1.7552979262434552,0.05959978353253115,0.03803309451031775,0.06348734609256475,4,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,education,2021,4.593681251527744,-3.1981699158497783,1.594399012315814,0.4835635953819644,-0.09454247984801155,0.04713271666540111,-0.09909456846067176,4,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,residence,2003,0.12161577302236112,0.1999999999999997,1.348591781219784e-16,10.252502780867557,0.13931874269058378,5.96986970815932e-17,0.1586079740638722,2,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,residence,2010,6.115673888158732,1.887264378886388,3.962401208834827e-15,1.3648973633285062,0.031010013704703646,5.258608734109412e-17,0.03303002214423146,2,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,residence,2021,4.585472766529515,-1.4972763570639016,8.967402736045282e-15,0.7193016094931171,-0.03633519482041278,1.1766855329402786e-16,-0.038081407385170955,2,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,wealth,2003,0.08791376132083029,0.1377684123033489,0.13426665931089632,8.23970744868759,0.2499398419027742,0.2435869517541309,0.2740309318389921,5,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,wealth,2010,6.111052698520371,-0.03938088626766871,0.7440809912398609,0.9935764905888648,-0.0010281612501788692,0.019426562342646427,-0.0010950823070551843,5,981.992649769081,37.4,28.3352514896662,7.79943228
Burkina Faso,BFA,smoked,wealth,2021,4.596981424148606,-2.12499450726,0.11484716282721218,0.6245246906568295,-0.07374724276636825,0.003985733407362041,-0.07730074358992589,5,981.992649769081,37.4,28.3352514896662,7.79943228
Burundi,BDI,smoked,education,2010,12.112326996197721,-24.99013062951286,2.5305423163778067,-0.015553794311977117,-0.2892252506550074,0.029287431370331383,-0.32908511600084656,4,219.424830882698,37.5,24.8302838651025,9.09471226
Burundi,BDI,smoked,education,2016,4.132473387601753,-8.301430556605633,0.33715811980446064,-0.002202278788620438,-0.2947800352546183,0.011972331969127274,-0.30748684739353166,4,219.424830882698,37.5,24.8302838651025,9.09471226
Burundi,BDI,smoked,residence,2010,12.117264983267418,-12.858471383301003,6.262614031867129e-14,0.3066901617354343,-0.056098431396633106,3.390936678089213e-16,-0.0638332789551351,2,219.424830882698,37.5,24.8302838651025,9.09471226
Burundi,BDI,smoked,residence,2016,4.147818826967231,-2.5459827905440817,6.166868951948035e-15,0.5303316873003595,-0.03574609653830328,4.8178663687094026e-17,-0.03729294013015132,2,219.424830882698,37.5,24.8302838651025,9.09471226
Burundi,BDI,smoked,wealth,2010,12.096128688773957,-18.680691260128597,0.6153198166923918,0.12855579782949164,-0.24701529313722087,0.008136390820709155,-0.2810061598568924,5,219.424830882698,37.5,24.8302838651025,9.09471226
Burundi,BDI,smoked,wealth,2016,4.120020036734012,-6.918505413851194,1.5359676249061047,0.08718083543848923,-0.2685119343152073,0.05961195566651958,-0.28005005259500565,5,219.424830882698,37.5,24.8302838651025,9.09471226
Cambodia,KHM,any_tobacco,education,2021,8.220408163265306,-14.395207849569418,1.3387074828331689,0.06633826933326502,-0.24997616780483378,0.023246970093613584,-0.2723657436279653,4,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,any_tobacco,residence,2021,8.234635076445041,-10.354192378372066,5.938162471229163e-15,0.22797495913851643,-0.1535190585452402,9.278378861295567e-17,-0.16729520846250553,2,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,any_tobacco,wealth,2021,8.239790261643304,-14.956880654691615,3.000049571464185,0.04843738167518905,-0.29002765460769475,0.05817371690036509,-0.31607126382412815,5,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,education,2000,4.118578594228389,-9.49849275391401,0.6244164792005003,-0.07111865477474703,-0.3114487240146963,0.020474165821794083,-0.32482697841601726,4,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,education,2005,3.6701854493580597,-10.339755535241958,2.005507683166292,-0.16964723910372842,-0.37828742635010576,0.07337294749421615,-0.3927002539294153,4,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,education,2010,12.156716307327553,-14.321616012178431,2.041224961905098,0.258620526118271,-0.16673140371461498,0.023763819872446124,-0.18980552263726802,4,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,education,2014,9.079655657062544,-11.544051246369245,1.3158603029827773,0.22271081445015206,-0.1799024610729461,0.020506363137399317,-0.19786821351487835,4,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,education,2021,7.796518607442977,-13.416868414788231,1.0798485534915208,0.07501468042942284,-0.24565436676609861,0.01977134338731856,-0.26642634644154406,4,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,residence,2000,4.14405576183962,-5.200000000000003,1.9561351110217724e-15,0.22895062205393685,-0.09072957351320991,8.059124498717385e-17,-0.09465200539654206,2,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,residence,2005,3.664227545622065,-3.7999999999999994,0.0,0.31706603138654166,-0.07544126438938861,4.588474614124484e-17,-0.07831074840357521,2,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,residence,2010,12.144744933871744,-12.960425548749287,2.691522554887925e-14,0.3041366454748551,-0.08811291276453535,1.2496938720503988e-16,-0.10029327522663631,2,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,residence,2014,9.061748945888969,-9.846549566209749,1.443758784797081e-14,0.2959218549057005,-0.08052333635163283,4.6003175237591664e-17,-0.08854726742404469,2,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,residence,2021,7.831054694396384,-9.606267893729441,2.340046175217085e-15,0.23966087839174655,-0.1497700114817076,8.527580116193655e-17,-0.16249509092798742,2,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,wealth,2000,4.106194632621158,-8.412454024863303,0.4999179963023771,-0.012034083938707302,-0.32749774172831236,0.019461861468066877,-0.34152126977716185,5,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,wealth,2005,3.6483148071093146,-9.361782787495033,2.283797710349279,-0.12397058756115077,-0.40990189716481923,0.09999516496615106,-0.42542265487543734,5,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,wealth,2010,12.135592027267336,-16.435726229155165,0.9924262166258568,0.1924847101087641,-0.21643715920486473,0.013068963795825728,-0.24633086843541085,5,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,wealth,2014,9.094373682361208,-12.630350519345537,1.4672433144595811,0.18035559854106933,-0.2219504310647753,0.025783550949153595,-0.2441547790334176,5,2627.87969756224,,40.8727033252729,4.61706829
Cambodia,KHM,smoked,wealth,2021,7.815017125101514,-13.902401642477267,2.638613727951859,0.058499495741018835,-0.28423295917716923,0.05394614594717034,-0.3083289168289952,5,2627.87969756224,,40.8727033252729,4.61706829
Cameroon,CMR,smoked,education,2004,0.7781625375375374,-0.2808604161800402,0.30606055796604364,0.6942492551602244,-0.053019182382898974,0.05777631737400649,-0.23900013006987228,4,1830.00833684727,42.2,55.4031748609078,4.5545516
Cameroon,CMR,smoked,education,2011,4.447376839411389,1.114776277384414,2.954229275350092,1.2865757109212976,0.03658799489900327,0.096960554193532,0.03829093717030917,4,1830.00833684727,42.2,55.4031748609078,4.5545516
Cameroon,CMR,smoked,education,2018,2.8267716934299174,-1.0861184392900922,2.2599480330217094,0.677693490472787,-0.05552079036557051,0.11552524700758558,-0.0571358915754131,4,1830.00833684727,42.2,55.4031748609078,4.5545516
Cameroon,CMR,smoked,residence,2004,0.7738363363363364,0.9999999999999991,9.58758721379301e-16,4.651816312542827,0.16006441197442903,2.3968968034482527e-16,0.7077370846471022,2,1830.00833684727,42.2,55.4031748609078,4.5545516
Cameroon,CMR,smoked,residence,2011,4.459890310786106,-2.981224425386909,5.48680133764223e-15,0.49899619172942794,-0.08289151469247773,7.522092084624056e-17,-0.08676095826362219,2,1830.00833684727,42.2,55.4031748609078,4.5545516
Cameroon,CMR,smoked,residence,2018,2.8236247593962114,-1.45673821097786,4.4575497708585095e-15,0.5898815520547174,-0.06365266628805516,8.527412721906873e-17,-0.06550220270148416,2,1830.00833684727,42.2,55.4031748609078,4.5545516
Cameroon,CMR,smoked,wealth,2004,0.7993901294802027,0.5764962086686906,0.23583220117517129,2.127859147375299,0.11514580973806203,0.0471036745052222,0.5739787849905362,5,1830.00833684727,42.2,55.4031748609078,4.5545516
Cameroon,CMR,smoked,wealth,2011,4.452008775538188,-3.0675972517580075,0.9299992015680035,0.4875215579051662,-0.10980549082637159,0.03328957826448209,-0.11492182035351846,5,1830.00833684727,42.2,55.4031748609078,4.5545516
Cameroon,CMR,smoked,wealth,2018,2.7961049485893734,-1.9450318035271,0.39184262223377975,0.48388763933497003,-0.11103228360674398,0.022368364919368305,-0.11422616711811764,5,1830.00833684727,42.2,55.4031748609078,4.5545516
Comoros,COM,smoked,education,2012,6.69641635891123,-3.8321325093784218,5.962738678918383,0.5550490281017355,-0.08584256652029167,0.1335697005350142,-0.09200350422820046,4,1662.75663312504,30.3,33.5392215673301,6.55212021
Comoros,COM,smoked,residence,2012,6.691007096069869,3.40365935000398,2.185748867161359e-15,1.6822085211143811,0.05703604698548412,1.446758706946997e-16,0.061125991408146244,2,1662.75663312504,30.3,33.5392215673301,6.55212021
Comoros,COM,smoked,wealth,2012,6.706657571623465,-0.4220629933528588,1.8580723409872888,0.9389878629719063,-0.010055987360029045,0.04427005510849552,-0.010778890645652727,5,1662.75663312504,30.3,33.5392215673301,6.55212021
Congo,COG,smoked,education,2011,8.138781288205394,-1.281459342045676,1.4544336641337234,0.854039781031457,-0.01831896893183575,0.020791705388130882,-0.019942005112418205,4,2482.2489948456,48.9,63.8866111699904,3.29744148
Congo,COG,smoked,residence,2011,8.163801312572383,-5.741917238013213,1.3209111232014391e-14,0.4796518208265553,-0.07500603166758806,8.338808432939147e-17,-0.08167371117229875,2,2482.2489948456,48.9,63.8866111699904,3.29744148
Congo,COG,smoked,wealth,2011,8.12086604040664,-7.029245203034039,0.9094076259350548,0.3958788135715187,-0.13828078722736636,0.017890057722070984,-0.15050292843223745,5,2482.2489948456,48.9,63.8866111699904,3.29744148
Congo Democratic Republic,COD,any_tobacco,education,2023,8.488813524484867,-5.060245751434859,1.8305330632282513,0.5407682222993901,-0.07752952051224851,0.028046138003013334,-0.08472135866470536,4,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,any_tobacco,residence,2023,8.476676429782641,-9.005997732540258,7.234303358737806e-15,0.3061461456374753,-0.12811595426014089,2.2607197996055644e-16,-0.1399817546637163,2,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,any_tobacco,wealth,2023,8.50871508954035,-10.455213774782896,1.7619557103897892,0.23886366435346063,-0.19632358016423068,0.03308525876236489,-0.2145817280371217,5,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,education,2007,0.7465932966483242,-2.174452617724466,0.6017761698538301,-0.18575055648348382,-0.42654463304123996,0.11804552256092907,-1.6832413168221707,4,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,education,2013,8.002539312316605,2.4443897699916826,3.018264646921535,1.3605111504575258,0.04260840449981973,0.05261167533194802,0.04631476149593783,4,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,education,2023,6.4507014028056116,-3.46519886253748,2.0230222829875664,0.5765524288061391,-0.06986565041772784,0.04078835680644989,-0.07468324345066031,4,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,residence,2007,0.754927463731866,-2.399999999999998,2.438409320537965e-15,-0.22766703344507244,-0.3940588013176955,3.5100998099187846e-16,-1.6079272174608565,2,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,residence,2013,8.021653750658341,-6.772012656161953,1.2361907580356624e-14,0.4063626888056485,-0.09957698935299587,7.057172201814246e-17,-0.1082613391232924,2,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,residence,2023,6.41212681773804,-7.055546930563831,8.882456571350926e-15,0.2901793046539292,-0.13268614299127146,1.3878838392735822e-16,-0.1417770684166161,2,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,wealth,2007,0.7704681872749098,-1.9195622242430788,0.3015983246174529,-0.10941366941322639,-0.3982555705360986,0.06257323223299943,-1.7350778779109308,5,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,wealth,2013,8.000259564383253,-8.139131125028594,0.8661820260028289,0.32566287916710746,-0.16255458530167763,0.01729937236171043,-0.1766902651376898,5,649.383338556725,44.7,44.7455804408753,3.68495083
Congo Democratic Republic,COD,smoked,wealth,2023,6.460496903984995,-8.063633178301684,1.2575601250020945,0.231472336050864,-0.1994198431318455,0.03110042797229527,-0.21319318205822416,5,649.383338556725,44.7,44.7455804408753,3.68495083
Cote d'Ivoire,CIV,any_tobacco,education,2021,5.079313671444322,-0.4778713101820997,2.0827907771267484,0.9101449968135634,-0.013776011959443876,0.060042421554422465,-0.014513181996767271,4,2727.8935220697,35.3,53.9733113940142,3.43218303
Cote d'Ivoire,CIV,any_tobacco,residence,2021,5.087811825240042,-1.3056709526462118,2.282041652192522e-15,0.7725568417535973,-0.030638920660995907,2.314958251288025e-16,-0.032281334199756366,2,2727.8935220697,35.3,53.9733113940142,3.43218303
Cote d'Ivoire,CIV,any_tobacco,wealth,2021,5.073257683649562,-2.1302912991191634,1.175862860810384,0.6529567733690362,-0.06706206256017037,0.037016434684989996,-0.07064612239265627,5,2727.8935220697,35.3,53.9733113940142,3.43218303
Cote d'Ivoire,CIV,smoked,education,2012,8.170953255766483,4.675442246979646,2.42597918947378,1.8015182905390157,0.08251367277040063,0.04281444244495929,0.0898557435755829,4,2727.8935220697,35.3,53.9733113940142,3.43218303
Cote d'Ivoire,CIV,smoked,education,2021,5.658792723263506,0.32033133385840074,2.009611313225724,1.058256603071377,0.008288829809379124,0.052000302179911216,0.008786012018125889,4,2727.8935220697,35.3,53.9733113940142,3.43218303
Cote d'Ivoire,CIV,smoked,residence,2012,8.177054980947196,-1.617643808541379,9.904077164437726e-15,0.8199793042788661,-0.024707030672252484,1.9553669345816803e-16,-0.02690725141425806,2,2727.8935220697,35.3,53.9733113940142,3.43218303
Cote d'Ivoire,CIV,smoked,residence,2021,5.639936601277164,-1.2633717299159504,0.0,0.7985574328305585,-0.026744081833465713,1.1360039888803896e-16,-0.028342585697995297,2,2727.8935220697,35.3,53.9733113940142,3.43218303
Cote d'Ivoire,CIV,smoked,wealth,2012,8.164738704409363,-3.1942020250640684,1.8494730925682783,0.6727868805794238,-0.062374485750016015,0.03611541541588125,-0.06791997416901874,5,2727.8935220697,35.3,53.9733113940142,3.43218303
Cote d'Ivoire,CIV,smoked,wealth,2021,5.653443285707723,-1.7346494215672978,1.1619007719070833,0.7339808098523578,-0.04900309499366339,0.03282319366153527,-0.051939463081899694,5,2727.8935220697,35.3,53.9733113940142,3.43218303
Dominican Republic,DOM,smoked,education,2002,8.646168981481482,-15.323529689522397,3.8314854946402965,0.06036351062059013,-0.253725298403888,0.06344131020429912,-0.2777390894011384,4,10875.6618443092,39.0,72.4121874752151,4.59880495
Dominican Republic,DOM,smoked,education,2007,8.518284480931182,-14.786319751304385,3.8474939419460195,0.07071165760093119,-0.25193658612353154,0.06555549353511997,-0.2753955636861848,4,10875.6618443092,39.0,72.4121874752151,4.59880495
Dominican Republic,DOM,smoked,education,2013,6.3676451402478795,-10.563963556634713,2.2304349078460404,0.09319297257497351,-0.244097493456142,0.05153781224286414,-0.2606978045375075,4,10875.6618443092,39.0,72.4121874752151,4.59880495
Dominican Republic,DOM,smoked,residence,2002,8.626063809266618,-0.46725883524741074,8.607635050750035e-15,0.9472601563867676,-0.0058796395604051414,4.917435534860284e-17,-0.00643470097220286,2,10875.6618443092,39.0,72.4121874752151,4.59880495
Dominican Republic,DOM,smoked,residence,2007,8.523217004220223,-3.139172001913898,1.0699439979196385e-14,0.6889692585594271,-0.038164389410841805,0.0,-0.041720301218509726,2,10875.6618443092,39.0,72.4121874752151,4.59880495
Dominican Republic,DOM,smoked,residence,2013,6.346406827571211,-0.24441370826819506,1.2863533661300061e-14,0.9622154420877765,-0.0036948164668353764,2.5067504030909357e-16,-0.00394519456400645,2,10875.6618443092,39.0,72.4121874752151,4.59880495
Dominican Republic,DOM,smoked,wealth,2002,8.645181698942983,-8.460536308232909,0.8017746363877364,0.3428939256656314,-0.15626171342668135,0.014808361302354564,-0.17104923016947574,5,10875.6618443092,39.0,72.4121874752151,4.59880495
Dominican Republic,DOM,smoked,wealth,2007,8.501848033453452,-9.237276002282151,2.2651867377330035,0.29596541028080775,-0.1737906806715335,0.04261736305177959,-0.18993900634744476,5,10875.6618443092,39.0,72.4121874752151,4.59880495
Dominican Republic,DOM,smoked,wealth,2013,6.370985103838207,-8.542086220519638,2.5155989904755285,0.19732535484133473,-0.2145151471054664,0.0631735706675404,-0.22911182750707354,5,10875.6618443092,39.0,72.4121874752151,4.59880495
Egypt,EGY,smoked,education,2005,0.6381514762516046,0.3698115202090483,0.3139823917358883,1.8159184015079417,0.08621032717128438,0.0731954610345075,0.23824976893156852,4,3338.47371395895,28.5,42.8004363938404,4.88449335
Egypt,EGY,smoked,residence,2005,0.606249358118517,1.0,1.728617594771996e-16,10.411821564931614,0.19987116035218686,8.64308797385998e-17,0.5076084686418038,2,3338.47371395895,28.5,42.8004363938404,4.88449335
Egypt,EGY,smoked,wealth,2005,0.5834445927903872,0.5833898847373786,0.4684260556435819,2.9996249657682226,0.1599298669964622,0.1284138082210315,0.3839341999370198,5,3338.47371395895,28.5,42.8004363938404,4.88449335
Eswatini,SWZ,smoked,education,2006,7.915762415226429,-5.10682891552961,4.078834073482928,0.5122033969352076,-0.08935796740039138,0.07137038036687285,-0.09703937366927498,4,3909.55892378182,54.6,26.2498461258639,7.49763966
Eswatini,SWZ,smoked,residence,2006,7.911648255496008,2.5366929178682494,5.374955839481536e-15,1.3818421916615422,0.031936308935906536,0.0,0.03468007444037303,2,3909.55892378182,54.6,26.2498461258639,7.49763966
Eswatini,SWZ,smoked,wealth,2006,7.935115923009624,-2.9439430955335513,1.3432513480800596,0.6870505239077385,-0.05908821150786823,0.026960548213041734,-0.06418105241783066,5,3909.55892378182,54.6,26.2498461258639,7.49763966
Ethiopia,ETH,smoked,education,2005,3.646370059389719,-0.8345657932193622,0.15308580932177043,0.7946267060066619,-0.029664801560378602,0.005441464522194484,-0.030787425007924626,4,1133.88279681719,31.1,23.6222839355469,2.80310345
Ethiopia,ETH,smoked,education,2011,3.254686701420832,1.038262177096447,0.343184551058926,1.37954343615269,0.04461281892196041,0.014746208203425579,0.046113674555246495,4,1133.88279681719,31.1,23.6222839355469,2.80310345
Ethiopia,ETH,smoked,education,2016,2.285370858985635,-0.6988707335676873,0.36156719681447413,0.7347544093632212,-0.0443307809054182,0.02293493691278778,-0.045367598787529925,4,1133.88279681719,31.1,23.6222839355469,2.80310345
Ethiopia,ETH,smoked,residence,2005,3.6678918808231793,-1.9477810711008097,4.3972034232093874e-15,0.5803807898814604,-0.03775288667748043,6.870630348764668e-17,-0.03919034620396205,2,1133.88279681719,31.1,23.6222839355469,2.80310345
