country,iso3,year,indicator_abbr,dimension,subgroup,order,estimate,population,data_source,gdp_pc_usd,gini,urban_pct,health_exp_pct
Nigeria,NGA,2013,smoked,wealth,Middle,3,2.97549889135255,10824.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2013,smoked,wealth,Second,2,2.912975047984645,10420.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,education,Higher,4,1.2481196193928408,6621.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,education,No education,1,0.8594416598671173,17158.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,education,Primary,2,2.279944946913095,7629.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,education,Secondary,3,1.7040709156193894,22280.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,residence,Rural,1,1.470586613359068,29014.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,residence,Urban,2,1.394581560283688,24675.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,wealth,Fourth,4,1.6748704663212437,11580.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,wealth,Highest,5,1.236505318710316,12127.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,wealth,Lowest,1,1.1589276023010964,9213.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,wealth,Middle,3,1.7899811320754715,10600.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2018,smoked,wealth,Second,2,1.369236821400472,10168.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,education,Higher,4,2.0417150395778365,7580.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,education,No education,1,1.0362158073868648,15866.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,education,Primary,2,2.227346864806089,5518.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,education,Secondary,3,2.335757114304749,21014.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,residence,Rural,1,1.7895278803186323,25735.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,residence,Urban,2,1.9802499690632347,24243.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,wealth,Fourth,4,2.26565066617996,10958.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,wealth,Highest,5,2.219809574186723,11343.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,wealth,Lowest,1,1.3029176470588235,8500.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,wealth,Middle,3,1.8991537376586745,9926.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Nigeria,NGA,2024,smoked,wealth,Second,2,1.4514810810810812,9250.0,DHS,1084.16041805436,33.9,62.9755675573659,4.19086456
Pakistan,PAK,2012,smoked,education,Higher,4,5.459565962307252,1751.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,education,No education,1,10.05045712301817,8641.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,education,Primary,2,8.750515463917527,2813.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,education,Secondary,3,9.180240894751936,3487.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,residence,Rural,1,10.291791112317856,11049.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,residence,Urban,2,6.920095693779904,5643.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,wealth,Fourth,4,8.23009708737864,3502.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,wealth,Highest,5,4.561489790048893,3477.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,wealth,Lowest,1,13.353160200250311,3196.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,wealth,Middle,3,9.401652892561984,3267.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2012,smoked,wealth,Second,2,10.663138461538464,3250.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,education,Higher,4,6.168981064021641,2218.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,education,No education,1,8.42093023255814,6880.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,education,Primary,2,9.570414643257378,2677.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,education,Secondary,3,8.648353413654618,3735.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,residence,Rural,1,8.883341928829294,9695.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,residence,Urban,2,7.41327829377365,5814.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,wealth,Fourth,4,7.799328039095907,3274.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,wealth,Highest,5,6.000276158330776,3259.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,wealth,Lowest,1,12.741749644381224,2812.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,wealth,Middle,3,7.947902657700929,3123.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Pakistan,PAK,2017,smoked,wealth,Second,2,7.926026947091686,3043.0,DHS,1478.77277977996,33.5,39.1734368360905,2.51988316
Papua New Guinea,PNG,2017,smoked,education,Higher,4,29.38802816901408,994.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,education,No education,1,35.63366448408219,4429.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,education,Primary,2,37.11641141663766,11492.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,education,Secondary,3,39.89821937321937,5616.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,residence,Rural,1,36.65346777908584,19537.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,residence,Urban,2,40.72758851035404,2994.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,wealth,Fourth,4,36.24724374584901,4517.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,wealth,Highest,5,37.33272727272728,5225.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,wealth,Lowest,1,39.64389009399856,4149.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,wealth,Middle,3,35.558531073446325,4425.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Papua New Guinea,PNG,2017,smoked,wealth,Second,2,37.18631079478055,4215.0,DHS,3006.70564478923,,15.4061816403333,2.87081432
Peru,PER,2004,smoked,education,Higher,4,9.5,4999.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,education,No education,1,1.8,625.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,education,Primary,2,1.3,4350.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,education,Secondary,3,4.7,7545.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,residence,Rural,1,1.2,5294.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,residence,Urban,2,6.8,12224.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,wealth,Fourth,4,6.2,4377.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,wealth,Highest,5,10.6,4177.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,wealth,Lowest,1,1.5,2073.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,wealth,Middle,3,3.1,3696.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2004,smoked,wealth,Second,2,1.1,3195.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,education,Higher,4,12.300000000000002,6974.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,education,No education,1,1.2,711.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,education,Primary,2,2.2,5708.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,education,Secondary,3,6.1,9641.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,residence,Rural,1,1.5,6259.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,residence,Urban,2,8.9,16774.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,wealth,Fourth,4,5.5,4825.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,wealth,Highest,5,13.3,7958.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,wealth,Lowest,1,1.7000000000000002,1362.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,wealth,Middle,3,3.2,4793.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2007,smoked,wealth,Second,2,1.8,4096.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,education,Higher,4,10.3,6691.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,education,No education,1,1.4,675.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,education,Primary,2,1.9,5604.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,education,Secondary,3,5.7,11242.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,residence,Rural,1,1.3,6162.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,residence,Urban,2,7.6,18050.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,wealth,Fourth,4,7.0,5381.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,wealth,Highest,5,14.5,5405.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,wealth,Lowest,1,1.2,3694.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,wealth,Middle,3,3.0,5267.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2009,smoked,wealth,Second,2,1.8,4465.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,education,Higher,4,10.4,6275.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,education,No education,1,2.1,545.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,education,Primary,2,1.9,5477.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,education,Secondary,3,5.3,10649.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,residence,Rural,1,1.3,6022.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,residence,Urban,2,7.4,16925.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,wealth,Fourth,4,6.7,5002.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,wealth,Highest,5,13.4,4982.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,wealth,Lowest,1,1.4,3631.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,wealth,Middle,3,4.5,5047.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2010,smoked,wealth,Second,2,1.3,4285.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,education,Higher,4,9.5,6512.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,education,No education,1,0.7,596.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,education,Primary,2,1.4,4988.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,education,Secondary,3,4.5,10421.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,residence,Rural,1,0.9,5715.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,residence,Urban,2,6.6,16802.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,wealth,Fourth,4,5.8,4892.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,wealth,Highest,5,12.5,4904.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,wealth,Lowest,1,0.8000000000000002,3482.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,wealth,Middle,3,3.5,4875.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2011,smoked,wealth,Second,2,1.5,4365.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,education,Higher,4,9.2,6757.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,education,No education,1,0.9,579.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,education,Primary,2,1.0,5352.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,education,Secondary,3,4.4,11199.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,residence,Rural,1,0.8,6022.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,residence,Urban,2,6.3,17866.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,wealth,Fourth,4,5.1,5269.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,wealth,Highest,5,12.9,5292.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,wealth,Lowest,1,1.0,3657.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,wealth,Middle,3,2.9,5172.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Peru,PER,2012,smoked,wealth,Second,2,0.8,4498.0,DHS,8452.37167056621,40.1,85.1912729600355,5.63786411
Philippines,PHL,2003,smoked,education,Higher,4,12.688337095560572,5316.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,education,No education,1,30.087692307692308,260.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,education,Primary,2,26.12023082145281,4419.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,education,Secondary,3,17.281986114554922,8066.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,residence,Rural,1,19.93457991803279,7808.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,residence,Urban,2,16.95134107090608,10253.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,wealth,Fourth,4,15.603286384976526,3834.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,wealth,Highest,5,12.804135079255683,4353.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,wealth,Lowest,1,24.57344273275285,2986.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,wealth,Middle,3,18.842,3600.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2003,smoked,wealth,Second,2,22.126642335766423,3288.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,education,Higher,4,3.9,4422.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,education,No education,1,14.5,167.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,education,Primary,2,8.0,2653.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,education,Secondary,3,4.8,6352.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,residence,Rural,1,4.9,6020.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,residence,Urban,2,5.6,7574.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,wealth,Fourth,4,4.3,2937.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,wealth,Highest,5,4.7,3417.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,wealth,Lowest,1,6.8,2160.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,wealth,Middle,3,5.4,2661.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2008,smoked,wealth,Second,2,5.8,2419.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,education,Higher,4,4.5,5458.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,education,No education,1,14.599999999999998,188.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,education,Primary,2,8.4,2593.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,education,Secondary,3,5.5,7916.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,residence,Rural,1,4.6,7570.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,residence,Urban,2,6.7,8585.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,wealth,Fourth,4,5.3,3572.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,wealth,Highest,5,5.2,3878.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,wealth,Lowest,1,6.5,2620.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,wealth,Middle,3,6.3,3199.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2013,smoked,wealth,Second,2,5.5,2886.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,education,Higher,4,4.1,9137.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,education,No education,1,5.2,200.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,education,Primary,2,6.1,3245.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,education,Secondary,3,5.6,12491.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,residence,Rural,1,4.3,12822.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,residence,Urban,2,5.9,12252.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,wealth,Fourth,4,5.9,5527.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,wealth,Highest,5,4.6,5791.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,wealth,Lowest,1,4.9,4209.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,wealth,Middle,3,5.2,4918.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2017,smoked,wealth,Second,2,4.9,4629.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,education,Higher,4,3.4,10380.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,education,No education,1,4.4,197.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,education,Primary,2,6.700000000000001,2538.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,education,Secondary,3,4.5,14705.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,residence,Rural,1,3.7,12242.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,residence,Urban,2,4.8,15579.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,wealth,Fourth,4,4.2,6048.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,wealth,Highest,5,3.6,6292.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,wealth,Lowest,1,4.5,4595.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,wealth,Middle,3,4.4,5666.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Philippines,PHL,2022,smoked,wealth,Second,2,5.0,5219.0,DHS,3984.8315387656,39.3,55.4520983215477,5.10122538
Rwanda,RWA,2000,smoked,education,Higher,4,7.400000000000001,36.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,education,No education,1,9.7,3067.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,education,Primary,2,3.3,6245.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,education,Secondary,3,0.9,1072.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,residence,Rural,1,5.4,8625.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,residence,Urban,2,2.7999999999999994,1796.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,wealth,Fourth,4,4.1,2439.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,wealth,Highest,5,2.6,2332.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,wealth,Lowest,1,6.5,1317.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,wealth,Middle,3,6.0,1971.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2000,smoked,wealth,Second,2,6.3,2357.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,education,Higher,4,3.7488372093023257,129.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,education,No education,1,11.052913198573128,3364.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,education,Primary,2,5.71478925773965,10724.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,education,Secondary,3,4.613052076466711,1517.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,residence,Rural,1,6.904482308695986,13029.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,residence,Urban,2,6.017005545286507,2705.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,wealth,Fourth,4,6.662017804154303,3033.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,wealth,Highest,5,5.201127596439169,3370.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,wealth,Lowest,1,7.670186335403726,3220.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,wealth,Middle,3,7.066432631227015,2991.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2005,smoked,wealth,Second,2,7.309394036550176,3119.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,education,Higher,4,2.194277108433735,332.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,education,No education,1,8.947261287934863,2702.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,education,Primary,2,4.500339545763223,13253.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,education,Secondary,3,2.0971354166666667,3072.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,residence,Rural,1,4.656325632563256,16362.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,residence,Urban,2,5.074432576769025,2996.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,wealth,Fourth,4,3.667535787321064,3912.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,wealth,Highest,5,3.779865168539325,4450.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,wealth,Lowest,1,6.833084004602992,3476.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,wealth,Middle,3,5.02116129032258,3875.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2010,smoked,wealth,Second,2,4.785028790786948,3647.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
Rwanda,RWA,2015,smoked,education,Higher,4,1.0653027823240588,611.0,DHS,999.65456165547,39.4,29.8849714294083,5.12708998
